,FIPS,Emp,ind_name
21346,08013,58102.5,office
21347,08014,19136.0,office
21348,08015,1405.5,office
21349,08017,106.83333333333334,office
21350,08019,660.75,office
21351,08021,293.75,office
21352,08023,212.75,office
21353,08025,296.25,office
21354,08027,205.0,office
21355,08029,1383.5,office
21356,08031,194585.5,office
21357,08033,120.16666666666667,office
21358,08035,47006.75,office
21359,08037,7115.0,office
21360,08039,998.9166666666667,office
21361,08041,78240.0,office
21362,08043,3432.25,office
21363,08045,4929.25,office
21364,08047,508.25,office
21365,08049,1309.25,office
21366,08051,1596.0,office
21367,08053,86.41666666666666,office
21368,08055,301.25,office
21369,08057,97.25,office
21370,08059,69957.75,office
21371,08061,81.75,office
21372,08063,448.75,office
21373,08065,382.0,office
21374,08067,6343.25,office
21375,08069,35796.75,office
21376,08071,640.5,office
21377,08073,613.3333333333333,office
21378,08075,1697.5,office
21379,08077,11329.5,office
21380,08079,82.0,office
21381,08081,678.1666666666666,office
21382,08083,1737.5,office
21383,08085,2591.25,office
21384,08087,1908.5,office
21385,08089,1044.75,office
21386,08091,413.25,office
21387,08093,724.25,office
21388,08095,285.25,office
21389,08097,4408.0,office
21390,08099,880.75,office
21391,08101,12221.5,office
21392,08103,472.25,office
21393,08105,575.75,office
21394,08107,3742.25,office
21395,08109,210.75,office
21396,08111,57.0,office
21397,08113,1317.8333333333333,office
21398,08115,168.0,office
21399,08117,4032.0,office
21400,08119,1429.5,office
21401,08121,238.5,office
21402,08123,20533.25,office
21403,08125,621.75,office
21404,09001,135064.5,office
21405,09003,173104.75,office
21406,09005,8809.75,office
21407,09007,11737.0,office
21408,09009,77092.25,office
21409,09011,17560.25,office
21410,09013,7529.75,office
21411,09015,4109.0,office
21412,10001,16611.5,office
21413,10003,106239.75,office
21414,10005,12915.75,office
21415,11001,236318.25,office
21416,12001,28045.75,office
21417,12003,987.25,office
21418,12005,18086.5,office
21419,12007,1919.5,office
21420,12009,51096.0,office
21421,12011,268867.25,office
21422,12013,658.25,office
21423,12015,11227.0,office
21424,12017,5841.0,office
21425,12019,12648.0,office
21426,12021,30019.0,office
21427,12023,5148.25,office
21428,12027,1624.25,office
21429,12029,708.8333333333334,office
21430,12031,179457.5,office
21431,12033,41296.5,office
21432,12035,6130.75,office
21433,12037,906.6666666666666,office
21434,12039,2293.0,office
21435,12041,816.0,office
21436,12043,461.75,office
21437,12045,1080.5,office
21438,12047,745.8333333333334,office
21439,12049,1362.75,office
21440,12051,1823.25,office
21441,12053,9139.75,office
21442,12055,4602.25,office
21443,12057,272450.25,office
21444,12059,764.25,office
21445,12061,10557.5,office
21446,12063,3214.75,office
21447,12065,683.25,office
21448,12067,405.0,office
21449,12069,19028.0,office
21450,12071,61449.75,office
21451,12073,63360.25,office
21452,12075,1583.5,office
21453,12077,479.25,office
21454,12079,906.5,office
21455,12081,23885.0,office
21456,12083,19072.25,office
21457,12085,14992.75,office
21458,12086,324393.75,office
21459,12087,7084.5,office
21460,12089,4364.25,office
21461,12091,24207.75,office
21462,12093,2499.5,office
21463,12095,268392.25,office
21464,12097,23194.0,office
21465,12099,190489.0,office
21466,12101,23022.5,office
21467,12103,141439.75,office
21468,12105,61334.0,office
21469,12107,2867.0,office
21470,12109,15970.75,office
21471,12111,17152.75,office
21472,12113,8948.75,office
21473,12115,42544.5,office
21474,12117,69223.0,office
21475,12119,5806.0,office
21476,12121,2240.5,office
21477,12123,870.5,office
21478,12125,1794.0,office
21479,12127,34736.0,office
21480,12129,1584.5,office
21481,12131,6121.0,office
21482,12133,1553.0,office
21483,13001,657.5,office
21484,13003,179.5,office
21485,13005,545.5,office
21486,13007,30.25,office
21487,13009,4182.75,office
21488,13011,679.5,office
21489,13013,2580.5,office
21490,13015,6563.25,office
21491,13017,1144.5,office
21492,13019,504.25,office
21493,13021,23324.75,office
21494,13023,459.25,office
21495,13025,329.1666666666667,office
21496,13027,406.25,office
21497,13029,1440.25,office
21498,13031,4279.5,office
21499,13033,1404.0,office
21500,13035,1420.25,office
21501,13037,260.0,office
21502,13039,2808.75,office
21503,13043,446.5,office
21504,13045,8015.25,office
21505,13047,1810.25,office
21506,13049,631.75,office
21507,13051,36342.75,office
21508,13053,1356.5,office
21509,13055,725.0,office
21510,13057,12866.25,office
21511,13059,11449.25,office
21512,13061,79.5,office
21513,13063,20689.75,office
21514,13065,313.75,office
21515,13067,139017.75,office
21516,13069,2507.25,office
21517,13071,1947.5,office
21518,13073,7206.5,office
21519,13075,644.25,office
21520,13077,7048.25,office
21521,13079,228.5,office
21522,13081,1320.5,office
21523,13083,460.75,office
21524,13085,1361.25,office
21525,13087,1380.25,office
21526,13089,96733.5,office
21527,13091,1052.5,office
21528,13093,552.0,office
21529,13095,11228.0,office
21530,13097,9137.25,office
21531,13099,461.75,office
21532,13101,52.75,office
21533,13103,1965.0,office
21534,13105,760.75,office
21535,13107,981.75,office
21536,13109,520.0,office
21537,13111,1108.5,office
21538,13113,8261.75,office
21539,13115,6033.75,office
21540,13117,22168.75,office
21541,13119,1006.25,office
21542,13121,414018.75,office
21543,13123,1188.75,office
21544,13125,58.25,office
21545,13127,7376.25,office
21546,13129,4809.25,office
21547,13131,805.25,office
21548,13133,1160.75,office
21549,13135,113632.75,office
21550,13137,2775.5,office
21551,13139,17309.0,office
21552,13141,520.0,office
21553,13143,1028.5,office
21554,13145,882.25,office
21555,13147,1279.75,office
21556,13149,412.25,office
21557,13151,13486.0,office
21558,13153,9441.25,office
21559,13155,430.0,office
21560,13157,5769.75,office
21561,13159,397.75,office
21562,13161,468.75,office
21563,13163,783.25,office
21564,13165,314.5,office
21565,13167,230.0,office
21566,13169,797.25,office
21567,13171,489.0,office
21568,13173,329.0,office
21569,13175,3490.75,office
21570,13177,1853.5,office
21571,13179,3043.5,office
21572,13181,287.5,office
21573,13183,153.5,office
21574,13185,9497.0,office
21575,13187,1013.75,office
21576,13189,1050.0,office
21577,13191,441.5,office
21578,13193,770.75,office
21579,13195,678.25,office
21580,13197,138.25,office
21581,13199,653.5,office
21582,13201,311.5,office
21583,13205,1246.25,office
21584,13207,3092.75,office
21585,13209,341.25,office
21586,13211,1334.25,office
21587,13213,1371.0,office
21588,13215,28840.75,office
21589,13217,5155.5,office
21590,13219,3582.25,office
21591,13221,286.0,office
21592,13223,4470.25,office
21593,13225,1351.25,office
21594,13227,1354.75,office
21595,13229,605.25,office
21596,13231,435.5,office
21597,13233,1255.75,office
21598,13235,672.0,office
21599,13237,918.25,office
21600,13239,49.0,office
21601,13241,908.75,office
21602,13243,213.0,office
21603,13245,24362.75,office
21604,13247,8786.0,office
21605,13249,154.75,office
21606,13251,615.5,office
21607,13253,370.5,office
21608,13255,5902.25,office
21609,13257,1491.0,office
21610,13259,540.25,office
21611,13261,2024.5,office
21612,13263,168.5,office
21613,13265,71.0,office
21614,13267,1692.75,office
21615,13269,221.0,office
21616,13271,1101.75,office
21617,13273,386.0,office
21618,13275,5314.25,office
21619,13277,3564.75,office
21620,13279,2032.75,office
21621,13281,565.0,office
21622,13283,354.0,office
21623,13285,8392.75,office
21624,13287,490.75,office
21625,13289,183.5,office
21626,13291,1334.5,office
21627,13293,1006.5,office
21628,13295,2070.5,office
21629,13297,3735.75,office
21630,13299,2888.25,office
21631,13301,159.75,office
21632,13303,1694.0,office
21633,13305,1074.25,office
21634,13307,67.0,office
21635,13309,588.5833333333334,office
21636,13311,1091.75,office
21637,13313,8932.75,office
21638,13315,355.25,office
21639,13317,561.25,office
21640,13319,1329.5,office
21641,13321,658.75,office
21642,15001,13050.75,office
21643,15003,123654.75,office
21644,15007,5771.0,office
21645,15009,13355.75,office
21646,16001,76934.0,office
21647,16003,172.25,office
21648,16005,7748.25,office
21649,16007,353.4166666666667,office
21650,16009,692.25,office
21651,16011,2198.0,office
21652,16013,2860.25,office
21653,16015,282.25,office
21654,16017,2510.25,office
21655,16019,16070.75,office
21656,16021,636.5,office
21657,16023,897.5,office
21658,16025,55.5,office
21659,16027,10786.75,office
21660,16029,416.75,office
21661,16031,1231.8333333333333,office
21662,16033,65.16666666666667,office
21663,16035,559.5,office
21664,16037,219.5,office
21665,16039,966.0,office
21666,16041,548.0,office
21667,16043,833.25,office
21668,16045,579.75,office
21669,16047,519.5,office
21670,16049,568.0,office
21671,16051,954.25,office
21672,16053,1092.25,office
21673,16055,13234.5,office
21674,16057,1901.0,office
21675,16059,410.75,office
21676,16061,269.25,office
21677,16063,206.5,office
21678,16065,3815.75,office
21679,16067,854.0,office
21680,16069,4106.75,office
21681,16071,221.5,office
21682,16073,336.5,office
21683,16075,1429.5,office
21684,16077,385.25,office
21685,16079,644.0,office
21686,16081,741.0,office
21687,16083,7737.75,office
21688,16085,816.0,office
21689,16087,475.0833333333333,office
21690,17001,6254.0,office
21691,17003,112.25,office
21692,17005,546.0,office
21693,17007,2012.0,office
21694,17009,466.75,office
21695,17011,1282.75,office
21696,17013,158.0,office
21697,17015,647.0,office
21698,17017,1205.5,office
21699,17019,16861.5,office
21700,17021,1834.75,office
21701,17023,768.75,office
21702,17025,587.0,office
21703,17027,1813.25,office
21704,17029,6494.75,office
21705,17031,867617.25,office
21706,17033,1437.25,office
21707,17035,270.8333333333333,office
21708,17037,4940.25,office
21709,17039,614.0,office
21710,17041,736.25,office
21711,17043,210410.25,office
21712,17045,1269.25,office
21713,17047,248.25,office
21714,17049,3237.25,office
21715,17051,1168.75,office
21716,17053,575.0,office
21717,17055,1658.5833333333333,office
21718,17057,1756.5,office
21719,17059,166.5,office
21720,17061,499.25,office
21721,17063,2499.1666666666665,office
21722,17065,227.5,office
21723,17067,751.5,office
21724,17069,65.5,office
21725,17071,229.75,office
21726,17073,2615.5,office
21727,17075,1069.5,office
21728,17077,4061.5,office
21729,17079,316.0833333333333,office
21730,17081,2832.75,office
21731,17083,716.0,office
21732,17085,1034.0,office
21733,17087,824.25,office
21734,17089,51000.5,office
21735,17091,8148.75,office
21736,17093,3937.25,office
21737,17095,2760.25,office
21738,17097,90853.75,office
21739,17099,7995.0,office
21740,17101,958.5,office
21741,17103,2538.0,office
21742,17105,3303.0,office
21743,17107,1703.75,office
21744,17109,1267.4166666666667,office
21745,17111,20413.0,office
21746,17113,34337.0,office
21747,17115,6512.75,office
21748,17117,1704.25,office
21749,17119,16968.5,office
21750,17121,1286.75,office
21751,17123,297.8333333333333,office
21752,17125,428.75,office
21753,17127,273.5,office
21754,17129,381.5,office
21755,17131,464.0,office
21756,17133,2372.75,office
21757,17135,1835.25,office
21758,17137,2313.75,office
21759,17139,604.25,office
21760,17141,2551.25,office
21761,17143,25569.25,office
21762,17145,1078.0,office
21763,17147,926.0,office
21764,17149,677.25,office
21765,17151,64.5,office
21766,17153,287.5,office
21767,17155,260.0,office
21768,17157,2314.25,office
21769,17159,643.0,office
21770,17161,18384.5,office
21771,17163,17398.5,office
21772,17165,1272.75,office
21773,17167,60946.75,office
21774,17169,223.0,office
21775,17171,180.5,office
21776,17173,780.5,office
21777,17175,188.0,office
21778,17177,3318.25,office
21779,17179,8694.5,office
21780,17181,556.25,office
21781,17183,4927.75,office
21782,17185,398.0,office
21783,17187,836.5,office
21784,17189,805.5,office
21785,17191,533.0,office
21786,17193,772.5,office
21787,17195,3676.0,office
21788,17197,49865.25,office
21789,17199,6286.75,office
21790,17201,23425.5,office
21791,17203,1381.25,office
21792,18001,1704.5,office
21793,18003,41038.25,office
21794,18005,8637.25,office
21795,18007,368.5,office
21796,18009,355.75,office
21797,18011,5471.25,office
21798,18013,568.75,office
21799,18015,600.5,office
21800,18017,2560.75,office
21801,18019,9449.0,office
21802,18021,796.0,office
21803,18023,1370.25,office
21804,18025,262.25,office
21805,18027,1650.5,office
21806,18029,2328.75,office
21807,18031,2289.75,office
21808,18033,2469.5,office
21809,18035,9248.25,office
21810,18037,3311.75,office
21811,18039,16493.0,office
21812,18041,846.5,office
21813,18043,4933.75,office
21814,18045,548.25,office
21815,18047,686.9166666666666,office
21816,18049,859.0,office
21817,18051,3461.75,office
21818,18053,3787.25,office
21819,18055,1095.75,office
21820,18057,54189.25,office
21821,18059,6082.25,office
21822,18061,1148.75,office
21823,18063,13581.25,office
21824,18065,1972.5,office
21825,18067,4955.0,office
21826,18069,2432.75,office
21827,18071,3721.25,office
21828,18073,1334.5,office
21829,18075,780.25,office
21830,18077,1523.75,office
21831,18079,902.5,office
21832,18081,10939.0,office
21833,18083,2426.25,office
21834,18085,5482.75,office
21835,18087,1053.0,office
21836,18089,34824.5,office
21837,18091,7806.75,office
21838,18093,2263.75,office
21839,18095,8941.75,office
21840,18097,187258.75,office
21841,18099,2233.0,office
21842,18101,1195.25,office
21843,18103,1658.75,office
21844,18105,10347.5,office
21845,18107,2541.75,office
21846,18109,2875.75,office
21847,18111,533.75,office
21848,18113,2263.5,office
21849,18115,239.25,office
21850,18117,743.5,office
21851,18119,644.0,office
21852,18121,850.25,office
21853,18123,1112.5,office
21854,18125,630.75,office
21855,18127,9624.75,office
21856,18129,1215.0,office
21857,18131,642.5,office
21858,18133,1919.25,office
21859,18135,777.0,office
21860,18137,3408.0,office
21861,18139,811.25,office
21862,18141,24810.75,office
21863,18143,957.75,office
21864,18145,2535.5,office
21865,18147,991.5,office
21866,18149,944.5,office
21867,18151,1935.0,office
21868,18153,1414.3333333333333,office
21869,18155,283.0,office
21870,18157,14289.5,office
21871,18159,634.25,office
21872,18161,142.75,office
21873,18163,23300.25,office
21874,18165,379.25,office
21875,18167,7925.25,office
21876,18169,1498.5,office
21877,18171,254.5,office
21878,18173,2498.0,office
21879,18175,755.0,office
21880,18177,4878.5,office
21881,18179,1338.0,office
21882,18181,1233.25,office
21883,18183,1287.75,office
21884,19001,300.5,office
21885,19003,155.83333333333334,office
21886,19005,604.0,office
21887,19007,563.0,office
21888,19009,277.0,office
21889,19011,870.5,office
21890,19013,13670.0,office
21891,19015,1708.75,office
21892,19017,2090.25,office
21893,19019,899.25,office
21894,19021,1242.0,office
21895,19023,476.0,office
21896,19025,515.25,office
21897,19027,1639.5,office
21898,19029,962.75,office
21899,19031,927.25,office
21900,19033,4187.75,office
21901,19035,752.75,office
21902,19037,666.0,office
21903,19039,417.75,office
21904,19041,1352.0,office
21905,19043,886.25,office
21906,19045,3831.25,office
21907,19047,844.25,office
21908,19049,20650.75,office
21909,19051,347.25,office
21910,19053,267.9166666666667,office
21911,19055,810.0,office
21912,19057,3178.75,office
21913,19059,2186.5,office
21914,19061,12599.5,office
21915,19063,602.75,office
21916,19065,889.0,office
21917,19067,833.75,office
21918,19069,790.75,office
21919,19071,409.5,office
21920,19073,531.5,office
21921,19075,599.25,office
21922,19077,771.5,office
21923,19079,931.0,office
21924,19081,417.25,office
21925,19083,1373.0,office
21926,19085,657.5,office
21927,19087,1322.0,office
21928,19089,559.25,office
21929,19091,432.25,office
21930,19093,521.0,office
21931,19095,736.5,office
21932,19097,802.5,office
21933,19099,1952.25,office
21934,19101,2121.0,office
21935,19103,12665.75,office
21936,19105,987.0,office
21937,19107,329.75,office
21938,19109,1287.75,office
21939,19111,2567.75,office
21940,19113,33664.0,office
21941,19115,455.5,office
21942,19117,323.75,office
21943,19119,749.5,office
21944,19121,738.25,office
21945,19123,1128.75,office
21946,19125,1740.0,office
21947,19127,2414.0,office
21948,19129,637.75,office
21949,19131,472.5,office
21950,19133,350.25,office
21951,19135,381.0,office
21952,19137,737.0,office
21953,19139,5085.75,office
21954,19141,823.0,office
21955,19143,237.5,office
21956,19145,953.75,office
21957,19147,486.5,office
21958,19149,1697.75,office
21959,19151,393.5,office
21960,19153,104383.5,office
21961,19155,5193.5,office
21962,19157,1553.25,office
21963,19159,183.25,office
21964,19161,486.0,office
21965,19163,18022.0,office
21966,19165,1111.25,office
21967,19167,2534.75,office
21968,19169,9104.25,office
21969,19171,1014.5,office
21970,19173,223.25,office
21971,19175,878.0,office
21972,19177,210.5,office
21973,19179,2347.0,office
21974,19181,2866.0,office
21975,19183,824.6666666666666,office
21976,19185,214.75,office
21977,19187,2688.75,office
21978,19189,590.5833333333333,office
21979,19191,1396.0,office
21980,19193,8665.75,office
21981,19195,223.75,office
21982,19197,774.0,office
21983,20001,777.75,office
21984,20003,463.25,office
21985,20005,1005.5,office
21986,20007,267.0,office
21987,20009,2252.25,office
21988,20011,935.5,office
21989,20013,814.25,office
21990,20015,3289.75,office
21991,20017,156.0,office
21992,20019,149.08333333333334,office
21993,20021,703.75,office
21994,20023,126.66666666666667,office
21995,20025,113.5,office
21996,20027,532.75,office
21997,20029,631.0,office
21998,20031,785.9166666666666,office
21999,20033,172.75,office
22000,20035,2088.0,office
22001,20037,3093.0,office
22002,20039,227.5,office
22003,20041,866.25,office
22004,20043,424.75,office
22005,20045,10240.5,office
22006,20047,139.75,office
22007,20049,206.75,office
22008,20051,2780.5,office
22009,20053,634.5,office
22010,20055,2568.25,office
22011,20057,2332.0,office
22012,20059,1550.5,office
22013,20061,2856.0,office
22014,20063,150.0,office
22015,20065,187.0,office
22016,20067,493.75,office
22017,20069,419.5,office
22018,20071,159.58333333333331,office
22019,20073,306.8333333333333,office
22020,20075,261.75,office
22021,20077,339.75,office
22022,20079,1640.75,office
22023,20081,171.0,office
22024,20083,132.5,office
22025,20085,923.5,office
22026,20087,682.25,office
22027,20089,184.25,office
22028,20091,134418.5,office
22029,20093,255.08333333333334,office
22030,20095,393.75,office
22031,20097,181.75,office
22032,20099,1089.5,office
22033,20101,175.0,office
22034,20103,4851.5,office
22035,20105,185.0,office
22036,20107,517.0,office
22037,20109,535.5,office
22038,20111,2682.5833333333335,office
22039,20113,2132.0,office
22040,20115,624.25,office
22041,20117,891.25,office
22042,20119,277.5833333333333,office
22043,20121,1783.25,office
22044,20123,571.25,office
22045,20125,2279.5,office
22046,20127,292.5,office
22047,20129,180.5,office
22048,20131,676.25,office
22049,20133,1046.25,office
22050,20135,149.75,office
22051,20137,601.5,office
22052,20139,554.25,office
22053,20141,275.5,office
22054,20143,270.5,office
22055,20145,544.6666666666666,office
22056,20147,635.5,office
22057,20149,1583.0,office
22058,20151,807.8333333333334,office
22059,20153,196.0,office
22060,20155,6208.5,office
22061,20157,310.0,office
22062,20159,781.8333333333334,office
22063,20161,5747.25,office
22064,20163,488.75,office
22065,20165,209.0,office
22066,20167,632.75,office
22067,20169,5430.0,office
22068,20171,330.5,office
22069,20173,56411.5,office
22070,20175,1337.25,office
22071,20177,34015.5,office
22072,20179,117.25,office
22073,20181,480.75,office
22074,20183,218.0,office
22075,20185,283.25,office
22076,20187,149.0,office
22077,20189,341.0,office
22078,20191,1091.25,office
22079,20193,782.25,office
22080,20195,245.75,office
22081,20197,280.25,office
22082,20199,108.5,office
22083,20201,359.0,office
22084,20203,90.0,office
22085,20205,379.0,office
22086,20207,179.5,office
22087,20209,15986.5,office
22088,21001,731.25,office
22089,21003,759.0,office
22090,21005,536.0,office
22091,21007,280.75,office
22092,21009,2992.5,office
22093,21011,386.25,office
22094,21013,1000.75,office
22095,21015,20343.0,office
22096,21017,986.25,office
22097,21019,3859.75,office
22098,21021,2642.0,office
22099,21023,242.5,office
22100,21025,468.0,office
22101,21027,460.0,office
22102,21029,3401.0,office
22103,21031,448.5,office
22104,21033,510.25,office
22105,21035,1820.0,office
22106,21037,5906.25,office
22107,21039,325.25,office
22108,21041,1349.0,office
22109,21043,1071.75,office
22110,21045,329.75,office
22111,21047,5851.5,office
22112,21049,4247.25,office
22113,21051,664.25,office
22114,21053,342.0,office
22115,21055,283.0,office
22116,21057,207.25,office
22117,21059,9906.0,office
22118,21061,190.75,office
22119,21063,388.5,office
22120,21065,339.25,office
22121,21067,46107.0,office
22122,21069,451.25,office
22123,21071,2140.25,office
22124,21073,16265.25,office
22125,21075,311.75,office
22126,21077,206.75,office
22127,21079,484.25,office
22128,21081,675.0,office
22129,21083,1554.25,office
22130,21085,1170.75,office
22131,21087,267.0,office
22132,21089,1259.0,office
22133,21091,311.5,office
22134,21093,9305.5,office
22135,21095,830.75,office
22136,21097,682.0,office
22137,21099,389.0,office
22138,21101,2669.25,office
22139,21103,370.5,office
22140,21105,194.75,office
22141,21107,2469.0,office
22142,21109,459.5,office
22143,21111,132497.5,office
22144,21113,2669.0,office
22145,21115,934.25,office
22146,21117,17911.75,office
22147,21119,353.0,office
22148,21121,1561.5,office
22149,21123,436.8333333333333,office
22150,21125,8945.25,office
22151,21127,383.25,office
22152,21129,426.75,office
22153,21131,239.91666666666666,office
22154,21133,664.5,office
22155,21135,274.25,office
22156,21137,532.5,office
22157,21139,202.25,office
22158,21141,1078.75,office
22159,21143,895.25,office
22160,21145,7208.0,office
22161,21147,332.5,office
22162,21149,237.41666666666666,office
22163,21151,6473.25,office
22164,21153,318.0,office
22165,21155,1072.0,office
22166,21157,1464.25,office
22167,21159,272.75,office
22168,21161,1333.5,office
22169,21163,1135.0,office
22170,21165,108.25,office
22171,21167,500.25,office
22172,21169,226.0,office
22173,21171,452.25,office
22174,21173,1373.0,office
22175,21175,853.0,office
22176,21177,1276.75,office
22177,21179,2286.75,office
22178,21181,196.0,office
22179,21183,636.0,office
22180,21185,5407.75,office
22181,21187,211.75,office
22182,21189,94.5,office
22183,21191,359.5,office
22184,21193,1812.0,office
22185,21195,3102.75,office
22186,21197,348.3333333333333,office
22187,21199,4541.0,office
22188,21201,50.25,office
22189,21203,706.25,office
22190,21205,1181.25,office
22191,21207,662.25,office
22192,21209,5918.25,office
22193,21211,3174.0,office
22194,21213,759.0,office
22195,21215,486.75,office
22196,21217,1772.5,office
22197,21219,298.6666666666667,office
22198,21221,540.25,office
22199,21223,245.75,office
22200,21225,574.0,office
22201,21227,12656.25,office
22202,21229,329.5,office
22203,21231,1322.25,office
22204,21233,445.75,office
22205,21235,1457.25,office
22206,21237,207.25,office
22207,21239,1809.0,office
22208,22001,2047.0,office
22209,22003,1006.75,office
22210,22005,6156.75,office
22211,22007,472.25,office
22212,22009,1867.75,office
22213,22011,1670.25,office
22214,22013,531.75,office
22215,22015,8192.25,office
22216,22017,23534.25,office
22217,22019,17289.75,office
22218,22021,502.5,office
22219,22023,824.0,office
22220,22025,376.0,office
22221,22027,622.9166666666666,office
22222,22029,971.5,office
22223,22031,958.5,office
22224,22033,77360.5,office
22225,22035,386.5,office
22226,22037,1095.25,office
22227,22039,1256.75,office
22228,22041,657.5,office
22229,22043,370.5,office
22230,22045,4458.75,office
22231,22047,3040.25,office
22232,22049,492.0,office
22233,22051,52111.75,office
22234,22053,1360.0,office
22235,22055,29141.25,office
22236,22057,4880.5,office
22237,22059,924.25,office
22238,22061,3559.5,office
22239,22063,4854.25,office
22240,22065,326.75,office
22241,22067,836.75,office
22242,22069,2087.0,office
22243,22071,54261.0,office
22244,22073,18372.0,office
22245,22075,2250.75,office
22246,22077,778.75,office
22247,22079,10667.5,office
22248,22081,356.75,office
22249,22083,1100.25,office
22250,22085,780.25,office
22251,22087,1468.25,office
22252,22089,4051.75,office
22253,22091,151.25,office
22254,22093,1105.75,office
22255,22095,2439.5,office
22256,22097,2904.75,office
22257,22099,2396.5,office
22258,22101,3881.5,office
22259,22103,18095.5,office
22260,22105,6433.75,office
22261,22107,223.5,office
22262,22109,9011.75,office
22263,22111,605.5,office
22264,22113,1945.75,office
22265,22115,3633.0,office
22266,22117,2089.25,office
22267,22119,1557.75,office
22268,22121,1329.75,office
22269,22123,359.0,office
22270,22125,1568.75,office
22271,22127,720.5,office
22272,23001,11000.75,office
22273,23003,3534.25,office
22274,23005,54667.25,office
22275,23007,1525.0,office
22276,23009,4215.5,office
22277,23011,16387.75,office
22278,23013,3411.75,office
22279,23015,1849.0,office
22280,23017,2032.0,office
22281,23019,12393.25,office
22282,23021,637.75,office
22283,23023,2153.25,office
22284,23025,2059.25,office
22285,23027,3303.75,office
22286,23029,1440.75,office
22287,23031,10659.5,office
22288,24001,5453.5,office
22289,24003,84116.0,office
22290,24005,115783.25,office
22291,24009,3917.75,office
22292,24011,1583.25,office
22293,24013,9870.5,office
22294,24015,3821.0,office
22295,24017,6458.25,office
22296,24019,1545.25,office
22297,24021,26022.0,office
22298,24023,2228.75,office
22299,24025,19874.25,office
22300,24027,71656.75,office
22301,24029,1541.25,office
22302,24031,171322.75,office
22303,24033,75448.75,office
22304,24035,2641.1666666666665,office
22305,24037,12968.25,office
22306,24039,1507.0,office
22307,24041,5283.75,office
22308,24043,15422.75,office
22309,24045,8298.25,office
22310,24047,5022.25,office
22311,24510,105777.0,office
22312,25001,18112.25,office
22313,25003,10836.75,office
22314,25005,37734.0,office
22315,25007,1883.25,office
22316,25009,67648.75,office
22317,25011,4699.75,office
22318,25013,38906.0,office
22319,25015,9301.5,office
22320,25017,335652.25,office
22321,25019,1371.3333333333333,office
22322,25021,108045.5,office
22323,25023,38389.0,office
22324,25025,280128.5,office
22325,25027,70254.5,office
22326,26001,258.25,office
22327,26003,519.25,office
22328,26005,6545.0,office
22329,26007,1974.5,office
22330,26009,835.75,office
22331,26011,669.5,office
22332,26013,808.25,office
22333,26015,1906.75,office
22334,26017,5552.75,office
22335,26019,668.25,office
22336,26021,10209.75,office
22337,26023,2198.5,office
22338,26025,9799.5,office
22339,26027,1393.75,office
22340,26029,1444.5,office
22341,26031,935.5,office
22342,26033,3837.25,office
22343,26035,915.75,office
22344,26037,4276.666666666666,office
22345,26039,765.25,office
22346,26041,2553.5,office
22347,26043,1616.75,office
22348,26045,13477.0,office
22349,26047,2898.5,office
22350,26049,28431.5,office
22351,26051,649.0,office
22352,26053,889.75,office
22353,26055,8617.75,office
22354,26057,3033.0,office
22355,26059,1882.75,office
22356,26061,1820.75,office
22357,26063,3106.75,office
22358,26065,46594.5,office
22359,26067,7392.5,office
22360,26069,1415.75,office
22361,26071,760.75,office
22362,26073,3926.75,office
22363,26075,12897.5,office
22364,26077,24877.0,office
22365,26079,523.0,office
22366,26081,121019.25,office
22367,26083,78.25,office
22368,26085,364.75,office
22369,26087,3862.5,office
22370,26089,1405.5,office
22371,26091,4558.5,office
22372,26093,15151.25,office
22373,26095,501.5,office
22374,26097,791.4166666666667,office
22375,26099,80516.5,office
22376,26101,1219.25,office
22377,26103,4456.0,office
22378,26105,1716.0,office
22379,26107,1465.5,office
22380,26109,1135.0,office
22381,26111,10716.0,office
22382,26113,298.33333333333337,office
22383,26115,8020.5,office
22384,26117,2723.0,office
22385,26119,249.0,office
22386,26121,7864.0,office
22387,26123,2085.5,office
22388,26125,290171.25,office
22389,26127,797.5,office
22390,26129,837.5,office
22391,26131,183.75,office
22392,26133,1534.25,office
22393,26135,203.0,office
22394,26137,1005.25,office
22395,26139,19489.25,office
22396,26141,456.75,office
22397,26143,800.25,office
22398,26145,18876.75,office
22399,26147,6012.25,office
22400,26149,2101.75,office
22401,26151,1532.5,office
22402,26153,369.5,office
22403,26155,2608.25,office
22404,26157,1836.75,office
22405,26159,4968.5,office
22406,26161,42280.0,office
22407,26163,192020.5,office
22408,26165,3318.0,office
22409,27001,547.25,office
22410,27003,22418.75,office
22411,27005,2951.75,office
22412,27007,3497.25,office
22413,27009,2576.5,office
22414,27011,278.5833333333333,office
22415,27013,5802.5,office
22416,27015,2570.25,office
22417,27017,3151.75,office
22418,27019,7145.0,office
22419,27021,2446.25,office
22420,27023,825.25,office
22421,27025,2063.0,office
22422,27027,2927.5,office
22423,27029,285.5,office
22424,27031,441.5,office
22425,27033,525.5,office
22426,27035,5279.5,office
22427,27037,46905.0,office
22428,27039,759.0,office
22429,27041,2763.25,office
22430,27043,808.5,office
22431,27045,1025.75,office
22432,27047,1818.0,office
22433,27049,2968.5,office
22434,27051,290.5,office
22435,27053,356749.0,office
22436,27055,960.5,office
22437,27057,914.5,office
22438,27059,1708.0,office
22439,27061,2963.5,office
22440,27063,715.25,office
22441,27065,528.25,office
22442,27067,3478.0,office
