,FIPS,MSA,unemp_qual_status_21,ffe_qual_status_21,ec_ffe_status_21,unemp_qual_status_22,ffe_qual_status_22,ec_ffe_status_22
3332,72131,10380,1.0,0.0,0.0,1.0,0.0,0.0
3333,72133,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3334,72135,41980,1.0,0.0,0.0,1.0,0.0,0.0
3335,72137,41980,1.0,0.0,0.0,1.0,0.0,0.0
3336,72139,41980,1.0,0.0,0.0,1.0,0.0,0.0
3337,72141,10380,1.0,0.0,0.0,1.0,0.0,0.0
3338,72143,41980,1.0,0.0,0.0,1.0,0.0,0.0
3339,72145,41980,1.0,0.0,0.0,1.0,0.0,0.0
3340,72147,7200006,1.0,0.0,0.0,1.0,0.0,0.0
3341,72149,38660,1.0,0.0,0.0,1.0,0.0,0.0
3342,72151,41980,1.0,0.0,0.0,1.0,0.0,0.0
3343,72153,38660,1.0,0.0,0.0,1.0,0.0,0.0
